raw_line,datefrag,timefrag,thread,level,component,message,block_ids,ips,size,src_ip,dest_ip,_timestamp,block_id_list,trace_id,module,subcomponent,template,template_id
081110 082702 8223 WARN dfs.DataNode$DataXceiver: 10.250.15.198:50010:Got exception while serving blk_-1851265222873801714 to /10.251.195.52:,81110,82702,8223,WARN,dfs.DataNode$DataXceiver,10.250.15.198:50010:Got exception while serving blk_-1851265222873801714 to /10.251.195.52:,blk_-1851265222873801714,10.250.15.198:50010,0,,,,['blk_-1851265222873801714'],blk_-1851265222873801714,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 082706 8552 WARN dfs.DataNode$DataXceiver: 10.251.198.33:50010:Got exception while serving blk_-8495670552887053546 to /10.250.10.223:,81110,82706,8552,WARN,dfs.DataNode$DataXceiver,10.251.198.33:50010:Got exception while serving blk_-8495670552887053546 to /10.250.10.223:,blk_-8495670552887053546,10.251.198.33:50010,0,,,,['blk_-8495670552887053546'],blk_-8495670552887053546,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 082737 8341 WARN dfs.DataNode$DataXceiver: 10.250.19.227:50010:Got exception while serving blk_-7372087176866857012 to /10.251.110.68:,81110,82737,8341,WARN,dfs.DataNode$DataXceiver,10.250.19.227:50010:Got exception while serving blk_-7372087176866857012 to /10.251.110.68:,blk_-7372087176866857012,10.250.19.227:50010,0,,,,['blk_-7372087176866857012'],blk_-7372087176866857012,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 082954 8543 WARN dfs.DataNode$DataXceiver: 10.251.70.112:50010:Got exception while serving blk_4357276972386184626 to /10.251.74.79:,81110,82954,8543,WARN,dfs.DataNode$DataXceiver,10.251.70.112:50010:Got exception while serving blk_4357276972386184626 to /10.251.74.79:,blk_4357276972386184626,10.251.70.112:50010,0,,,,['blk_4357276972386184626'],blk_4357276972386184626,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 083045 8495 WARN dfs.DataNode$DataXceiver: 10.251.215.16:50010:Got exception while serving blk_-4590972095204776122 to /10.251.30.6:,81110,83045,8495,WARN,dfs.DataNode$DataXceiver,10.251.215.16:50010:Got exception while serving blk_-4590972095204776122 to /10.251.30.6:,blk_-4590972095204776122,10.251.215.16:50010,0,,,,['blk_-4590972095204776122'],blk_-4590972095204776122,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 083121 8197 INFO dfs.DataNode$DataXceiver: 10.251.106.214:50010 Served block blk_-8277873627721528374 to /10.251.122.79,81110,83121,8197,INFO,dfs.DataNode$DataXceiver,10.251.106.214:50010 Served block blk_-8277873627721528374 to /10.251.122.79,blk_-8277873627721528374,10.251.106.214:50010,0,,,,['blk_-8277873627721528374'],blk_-8277873627721528374,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 083231 8530 INFO dfs.DataNode$DataXceiver: 10.250.10.176:50010 Served block blk_3797494971676497497 to /10.251.29.239,81110,83231,8530,INFO,dfs.DataNode$DataXceiver,10.250.10.176:50010 Served block blk_3797494971676497497 to /10.251.29.239,blk_3797494971676497497,10.250.10.176:50010,0,,,,['blk_3797494971676497497'],blk_3797494971676497497,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 083328 8416 INFO dfs.DataNode$DataXceiver: 10.251.126.22:50010 Served block blk_805587860540600864 to /10.251.126.22,81110,83328,8416,INFO,dfs.DataNode$DataXceiver,10.251.126.22:50010 Served block blk_805587860540600864 to /10.251.126.22,blk_805587860540600864,10.251.126.22:50010,0,,,,['blk_805587860540600864'],blk_805587860540600864,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 083453 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_3141363517520802396,81110,83453,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_3141363517520802396,blk_3141363517520802396,,0,,,,['blk_3141363517520802396'],blk_3141363517520802396,dfs,DataBlockScanner,Verification succeeded for <*>,6
081110 085042 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_-1383276859207001328,81110,85042,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-1383276859207001328,blk_-1383276859207001328,,0,,,,['blk_-1383276859207001328'],blk_-1383276859207001328,dfs,DataBlockScanner,Verification succeeded for <*>,6
081110 085933 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_-4117999745005013424,81110,85933,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-4117999745005013424,blk_-4117999745005013424,,0,,,,['blk_-4117999745005013424'],blk_-4117999745005013424,dfs,DataBlockScanner,Verification succeeded for <*>,6
081110 091216 7593 WARN dfs.DataNode$DataXceiver: 10.251.107.50:50010:Got exception while serving blk_4524198807982839635 to /10.251.122.79:,81110,91216,7593,WARN,dfs.DataNode$DataXceiver,10.251.107.50:50010:Got exception while serving blk_4524198807982839635 to /10.251.122.79:,blk_4524198807982839635,10.251.107.50:50010,0,,,,['blk_4524198807982839635'],blk_4524198807982839635,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 091550 8683 WARN dfs.DataNode$DataXceiver: 10.251.111.209:50010:Got exception while serving blk_7505828172725463922 to /10.251.111.209:,81110,91550,8683,WARN,dfs.DataNode$DataXceiver,10.251.111.209:50010:Got exception while serving blk_7505828172725463922 to /10.251.111.209:,blk_7505828172725463922,10.251.111.209:50010,0,,,,['blk_7505828172725463922'],blk_7505828172725463922,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 091657 8720 WARN dfs.DataNode$DataXceiver: 10.251.70.211:50010:Got exception while serving blk_424255210146453297 to /10.251.203.179:,81110,91657,8720,WARN,dfs.DataNode$DataXceiver,10.251.70.211:50010:Got exception while serving blk_424255210146453297 to /10.251.203.179:,blk_424255210146453297,10.251.70.211:50010,0,,,,['blk_424255210146453297'],blk_424255210146453297,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 091800 8380 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_666713934549639791 to /10.250.14.224,81110,91800,8380,INFO,dfs.DataNode$DataXceiver,10.250.14.224:50010 Served block blk_666713934549639791 to /10.250.14.224,blk_666713934549639791,10.250.14.224:50010,0,,,,['blk_666713934549639791'],blk_666713934549639791,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 092131 8815 INFO dfs.DataNode$DataXceiver: 10.251.30.179:50010 Served block blk_-2975629975082443857 to /10.251.30.179,81110,92131,8815,INFO,dfs.DataNode$DataXceiver,10.251.30.179:50010 Served block blk_-2975629975082443857 to /10.251.30.179,blk_-2975629975082443857,10.251.30.179:50010,0,,,,['blk_-2975629975082443857'],blk_-2975629975082443857,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 092151 8601 WARN dfs.DataNode$DataXceiver: 10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:,81110,92151,8601,WARN,dfs.DataNode$DataXceiver,10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:,blk_1686195200514944346,10.251.126.22:50010,0,,,,['blk_1686195200514944346'],blk_1686195200514944346,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 092459 8650 INFO dfs.DataNode$DataXceiver: 10.250.9.207:50010 Served block blk_4355450627202483068 to /10.250.9.207,81110,92459,8650,INFO,dfs.DataNode$DataXceiver,10.250.9.207:50010 Served block blk_4355450627202483068 to /10.250.9.207,blk_4355450627202483068,10.250.9.207:50010,0,,,,['blk_4355450627202483068'],blk_4355450627202483068,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 092815 8872 INFO dfs.DataNode$DataXceiver: 10.250.6.191:50010 Served block blk_5952254363678329024 to /10.250.6.191,81110,92815,8872,INFO,dfs.DataNode$DataXceiver,10.250.6.191:50010 Served block blk_5952254363678329024 to /10.250.6.191,blk_5952254363678329024,10.250.6.191:50010,0,,,,['blk_5952254363678329024'],blk_5952254363678329024,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 093020 8827 WARN dfs.DataNode$DataXceiver: 10.251.70.211:50010:Got exception while serving blk_-667933171485085225 to /10.251.203.246:,81110,93020,8827,WARN,dfs.DataNode$DataXceiver,10.251.70.211:50010:Got exception while serving blk_-667933171485085225 to /10.251.203.246:,blk_-667933171485085225,10.251.70.211:50010,0,,,,['blk_-667933171485085225'],blk_-667933171485085225,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 093643 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_9188832735514090334,81110,93643,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_9188832735514090334,blk_9188832735514090334,,0,,,,['blk_9188832735514090334'],blk_9188832735514090334,dfs,DataBlockScanner,Verification succeeded for <*>,6
081110 093831 8571 INFO dfs.DataNode$DataXceiver: 10.251.106.10:50010 Served block blk_2273334621242106674 to /10.251.106.10,81110,93831,8571,INFO,dfs.DataNode$DataXceiver,10.251.106.10:50010 Served block blk_2273334621242106674 to /10.251.106.10,blk_2273334621242106674,10.251.106.10:50010,0,,,,['blk_2273334621242106674'],blk_2273334621242106674,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 094019 8808 WARN dfs.DataNode$DataXceiver: 10.251.125.193:50010:Got exception while serving blk_3790492230047189408 to /10.251.199.159:,81110,94019,8808,WARN,dfs.DataNode$DataXceiver,10.251.125.193:50010:Got exception while serving blk_3790492230047189408 to /10.251.199.159:,blk_3790492230047189408,10.251.125.193:50010,0,,,,['blk_3790492230047189408'],blk_3790492230047189408,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081110 094657 7835 INFO dfs.DataNode$DataXceiver: 10.251.107.50:50010 Served block blk_-2285729896739318683 to /10.251.70.5,81110,94657,7835,INFO,dfs.DataNode$DataXceiver,10.251.107.50:50010 Served block blk_-2285729896739318683 to /10.251.70.5,blk_-2285729896739318683,10.251.107.50:50010,0,,,,['blk_-2285729896739318683'],blk_-2285729896739318683,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081110 103026 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-1233005817943453613 is added to invalidSet of 10.251.75.49:50010,81110,103026,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1233005817943453613 is added to invalidSet of 10.251.75.49:50010,blk_-1233005817943453613,10.251.75.49:50010,0,,,,['blk_-1233005817943453613'],blk_-1233005817943453613,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103026 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-8736461628840265232 is added to invalidSet of 10.251.195.70:50010,81110,103026,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8736461628840265232 is added to invalidSet of 10.251.195.70:50010,blk_-8736461628840265232,10.251.195.70:50010,0,,,,['blk_-8736461628840265232'],blk_-8736461628840265232,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103027 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_166171721314010075 is added to invalidSet of 10.251.30.85:50010,81110,103027,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_166171721314010075 is added to invalidSet of 10.251.30.85:50010,blk_166171721314010075,10.251.30.85:50010,0,,,,['blk_166171721314010075'],blk_166171721314010075,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103027 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-3362838757940877177 is added to invalidSet of 10.250.5.161:50010,81110,103027,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3362838757940877177 is added to invalidSet of 10.250.5.161:50010,blk_-3362838757940877177,10.250.5.161:50010,0,,,,['blk_-3362838757940877177'],blk_-3362838757940877177,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103027 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-8026264173633579073 is added to invalidSet of 10.251.214.18:50010,81110,103027,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8026264173633579073 is added to invalidSet of 10.251.214.18:50010,blk_-8026264173633579073,10.251.214.18:50010,0,,,,['blk_-8026264173633579073'],blk_-8026264173633579073,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103027 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_8350646254685996250 is added to invalidSet of 10.251.199.159:50010,81110,103027,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8350646254685996250 is added to invalidSet of 10.251.199.159:50010,blk_8350646254685996250,10.251.199.159:50010,0,,,,['blk_8350646254685996250'],blk_8350646254685996250,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103028 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-4702684774678057084 is added to invalidSet of 10.250.13.240:50010,81110,103028,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4702684774678057084 is added to invalidSet of 10.250.13.240:50010,blk_-4702684774678057084,10.250.13.240:50010,0,,,,['blk_-4702684774678057084'],blk_-4702684774678057084,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103029 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_434034567989619521 is added to invalidSet of 10.251.91.15:50010,81110,103029,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_434034567989619521 is added to invalidSet of 10.251.91.15:50010,blk_434034567989619521,10.251.91.15:50010,0,,,,['blk_434034567989619521'],blk_434034567989619521,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103030 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_413552235254424009 is added to invalidSet of 10.251.35.1:50010,81110,103030,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_413552235254424009 is added to invalidSet of 10.251.35.1:50010,blk_413552235254424009,10.251.35.1:50010,0,,,,['blk_413552235254424009'],blk_413552235254424009,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103030 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_7177118590277025973 is added to invalidSet of 10.251.121.224:50010,81110,103030,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7177118590277025973 is added to invalidSet of 10.251.121.224:50010,blk_7177118590277025973,10.251.121.224:50010,0,,,,['blk_7177118590277025973'],blk_7177118590277025973,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103032 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_2576408434603492552 is added to invalidSet of 10.251.106.37:50010,81110,103032,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2576408434603492552 is added to invalidSet of 10.251.106.37:50010,blk_2576408434603492552,10.251.106.37:50010,0,,,,['blk_2576408434603492552'],blk_2576408434603492552,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103034 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_356592557993755459 is added to invalidSet of 10.251.109.236:50010,81110,103034,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_356592557993755459 is added to invalidSet of 10.251.109.236:50010,blk_356592557993755459,10.251.109.236:50010,0,,,,['blk_356592557993755459'],blk_356592557993755459,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103035 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_9111860234027679206 is added to invalidSet of 10.251.39.209:50010,81110,103035,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_9111860234027679206 is added to invalidSet of 10.251.39.209:50010,blk_9111860234027679206,10.251.39.209:50010,0,,,,['blk_9111860234027679206'],blk_9111860234027679206,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103036 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_5178539130945718870 is added to invalidSet of 10.251.107.19:50010,81110,103036,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5178539130945718870 is added to invalidSet of 10.251.107.19:50010,blk_5178539130945718870,10.251.107.19:50010,0,,,,['blk_5178539130945718870'],blk_5178539130945718870,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103037 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-1331750856499198500 is added to invalidSet of 10.251.38.53:50010,81110,103037,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1331750856499198500 is added to invalidSet of 10.251.38.53:50010,blk_-1331750856499198500,10.251.38.53:50010,0,,,,['blk_-1331750856499198500'],blk_-1331750856499198500,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103038 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-3792836284792472725 is added to invalidSet of 10.251.106.50:50010,81110,103038,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3792836284792472725 is added to invalidSet of 10.251.106.50:50010,blk_-3792836284792472725,10.251.106.50:50010,0,,,,['blk_-3792836284792472725'],blk_-3792836284792472725,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103038 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_6031076349976322578 is added to invalidSet of 10.251.67.225:50010,81110,103038,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6031076349976322578 is added to invalidSet of 10.251.67.225:50010,blk_6031076349976322578,10.251.67.225:50010,0,,,,['blk_6031076349976322578'],blk_6031076349976322578,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103040 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_4438674026376140804 is added to invalidSet of 10.251.106.50:50010,81110,103040,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4438674026376140804 is added to invalidSet of 10.251.106.50:50010,blk_4438674026376140804,10.251.106.50:50010,0,,,,['blk_4438674026376140804'],blk_4438674026376140804,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
081110 103041 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_1777689952069868672 is added to invalidSet of 10.251.31.85:50010,81110,103041,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1777689952069868672 is added to invalidSet of 10.251.31.85:50010,blk_1777689952069868672,10.251.31.85:50010,0,,,,['blk_1777689952069868672'],blk_1777689952069868672,dfs,FSNamesystem,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,10
